fecha_hora,codigo,h,t,pr,vv,vv_max,dv,dv_max,p,calidad
2019-07-22 11:00:00,73.0,55.8,24.18,853.64,2.76,4.09,32.43,50.88,0.0,1.0
2019-07-22 12:00:00,73.0,52.75,24.98,852.88,2.67,4.34,91.88,71.47,0.0,1.0
2019-07-22 13:00:00,73.0,47.05,26.54,851.8,3.02,4.6,49.3,39.7,0.0,1.0
2019-07-22 14:00:00,73.0,48.81,26.55,850.69,3.59,5.23,35.55,37.32,0.0,1.0
2019-07-22 15:00:00,73.0,55.24,25.61,850.51,3.58,5.51,31.68,37.33,0.0,1.0
2019-07-22 16:00:00,73.0,60.24,24.67,850.52,3.11,4.74,48.38,68.63,0.0,1.0
2019-07-22 17:00:00,73.0,63.08,24.5,851.15,3.49,5.28,37.68,58.45,0.0,1.0
2019-07-22 18:00:00,73.0,71.53,22.78,852.27,2.9,4.4,51.07,54.37,0.0,1.0
2019-07-22 19:00:00,73.0,74.36,22.08,853.06,1.74,2.92,62.45,65.22,0.0,1.0
2019-07-22 20:00:00,73.0,77.47,21.67,854.0,1.35,2.26,90.8,78.25,0.0,1.0
2019-07-22 21:00:00,73.0,79.0,21.46,854.34,1.24,2.0,79.85,106.28,0.0,1.0
2019-07-22 22:00:00,73.0,79.78,21.16,854.54,2.23,3.37,37.93,79.15,0.0,1.0
2019-07-22 23:00:00,73.0,79.46,20.08,855.03,3.25,4.86,24.62,26.52,0.0,1.0
2019-07-23 00:00:00,73.0,84.42,18.5,855.33,2.6,4.07,46.33,46.07,0.03,1.0
2019-07-23 01:00:00,73.0,87.58,17.92,855.45,1.78,2.77,102.85,91.72,0.12,1.0
2019-07-23 02:00:00,73.0,86.82,17.11,855.43,1.82,2.57,69.47,63.57,0.11,1.0
2019-07-23 03:00:00,73.0,87.11,16.97,855.08,0.9,1.3,107.25,116.1,0.04,1.0
2019-07-23 04:00:00,73.0,88.34,16.79,854.81,0.9,1.25,143.72,134.57,0.0,1.0
2019-07-23 05:00:00,73.0,88.18,16.92,854.89,0.51,0.7,150.33,147.2,0.0,1.0
2019-07-23 06:00:00,73.0,88.08,16.9,855.17,0.68,1.01,170.3,157.83,0.0,1.0
2019-07-23 07:00:00,73.0,85.25,17.56,855.61,0.99,1.37,114.72,115.98,0.0,1.0
2019-07-23 08:00:00,73.0,78.72,18.88,856.14,1.69,2.25,38.13,39.42,0.0,1.0
2019-07-23 09:00:00,73.0,73.05,20.07,856.27,1.49,2.12,72.35,76.08,0.0,1.0
2019-07-23 10:00:00,73.0,65.3,21.55,856.17,1.98,3.43,92.18,83.27,0.0,1.0
2019-07-23 11:00:00,73.0,61.43,22.9,855.33,2.06,3.41,130.13,101.37,0.0,1.0
2019-07-23 12:00:00,73.0,53.48,24.54,854.24,2.56,3.82,95.77,81.93,0.0,1.0
2019-07-23 13:00:00,73.0,47.45,25.98,853.12,2.21,3.5,86.82,81.57,0.0,1.0
2019-07-23 14:00:00,73.0,40.86,27.36,852.16,3.16,5.04,81.27,96.4,0.0,1.0
2019-07-23 15:00:00,73.0,41.79,27.22,851.55,4.27,6.49,28.17,20.75,0.0,1.0
2019-07-23 16:00:00,73.0,46.8,26.09,851.74,3.91,5.99,58.2,67.88,0.0,1.0
2019-07-23 17:00:00,73.0,53.22,25.48,852.35,2.92,4.72,55.5,94.68,0.0,1.0
2019-07-23 18:00:00,73.0,59.87,23.86,853.22,3.09,5.04,26.65,56.3,0.0,1.0
2019-07-23 19:00:00,73.0,68.22,22.38,854.14,2.66,4.01,28.58,41.23,0.0,1.0
2019-07-23 20:00:00,73.0,70.89,21.07,855.04,1.86,2.85,92.8,97.98,0.01,1.0
2019-07-23 21:00:00,73.0,71.96,20.04,855.39,1.43,2.02,141.43,145.97,0.0,1.0
2019-07-23 22:00:00,73.0,75.53,19.49,856.26,0.65,0.9,147.77,156.43,0.0,1.0
2019-07-23 23:00:00,73.0,79.99,19.31,856.16,0.48,0.69,141.77,142.75,0.0,1.0
2019-07-24 00:00:00,73.0,81.95,19.15,856.15,0.55,0.77,128.93,134.28,0.0,1.0
2019-07-24 01:00:00,73.0,84.57,18.66,855.52,0.63,0.78,165.82,165.08,0.0,1.0
2019-07-24 02:00:00,73.0,85.76,18.46,855.08,0.57,0.82,133.63,136.73,0.0,1.0
2019-07-24 03:00:00,73.0,86.4,18.44,855.1,0.72,1.01,122.45,117.08,0.0,1.0
2019-07-24 04:00:00,73.0,87.2,18.11,855.09,0.43,0.63,168.6,159.47,0.0,1.0
2019-07-24 05:00:00,73.0,86.57,18.06,855.36,0.97,1.31,89.23,86.22,0.0,1.0
2019-07-24 06:00:00,73.0,86.34,18.09,855.6,0.88,1.26,107.57,111.55,0.0,1.0
2019-07-24 07:00:00,73.0,83.86,18.57,856.02,0.72,1.11,123.77,109.23,0.0,1.0
2019-07-24 08:00:00,73.0,79.43,19.49,856.35,2.4,3.83,95.7,69.25,0.0,1.0
2019-07-24 09:00:00,73.0,72.62,20.5,856.69,1.91,3.2,171.27,126.08,0.0,1.0
2019-07-24 10:00:00,73.0,68.53,21.32,856.4,2.07,3.35,115.2,81.88,0.0,1.0
2019-07-24 11:00:00,73.0,62.86,22.4,855.74,2.12,3.29,152.25,102.98,0.0,1.0
2019-07-24 12:00:00,73.0,53.52,23.95,855.02,1.66,2.74,98.78,91.83,0.0,1.0
2019-07-24 13:00:00,73.0,48.57,25.34,853.86,2.2,3.55,121.68,75.62,0.0,1.0
2019-07-24 14:00:00,73.0,46.64,25.77,852.8,2.76,3.97,54.1,58.3,0.0,1.0
2019-07-24 15:00:00,73.0,51.4,25.36,851.94,3.8,5.9,27.07,39.78,0.0,1.0
2019-07-24 16:00:00,73.0,57.46,24.34,852.02,3.57,5.68,35.05,33.77,0.0,1.0
2019-07-24 17:00:00,73.0,62.9,23.0,852.42,3.5,5.56,43.4,55.03,0.0,1.0
2019-07-24 18:00:00,73.0,65.14,21.69,853.26,2.28,3.73,48.27,92.62,0.0,1.0
2019-07-24 19:00:00,73.0,70.57,20.71,854.32,1.38,2.42,122.73,114.3,0.0,1.0
2019-07-24 20:00:00,73.0,74.66,20.23,855.0,1.84,2.98,60.92,65.4,0.0,1.0
2019-07-24 21:00:00,73.0,75.85,19.82,855.71,1.96,3.0,84.83,52.28,0.0,1.0
2019-07-24 22:00:00,73.0,78.57,19.49,856.26,2.05,2.62,39.67,42.78,0.01,1.0
2019-07-24 23:00:00,73.0,84.54,18.63,855.93,1.36,1.83,102.03,88.83,0.0,1.0
2019-07-25 00:00:00,73.0,85.81,18.4,855.34,1.57,2.01,81.35,79.68,0.0,1.0
2019-07-25 01:00:00,73.0,86.01,18.48,854.84,1.79,2.37,64.05,62.92,0.0,1.0
2019-07-25 02:00:00,73.0,86.12,18.45,854.31,1.48,2.0,98.43,100.25,0.0,1.0
2019-07-25 03:00:00,73.0,85.97,18.22,854.06,0.61,0.83,164.2,160.02,0.0,1.0
2019-07-25 04:00:00,73.0,86.59,17.54,853.88,0.72,0.94,149.05,149.87,0.0,1.0
2019-07-25 05:00:00,73.0,86.47,16.96,854.24,0.48,0.73,144.33,130.65,0.0,1.0
2019-07-25 06:00:00,73.0,86.36,16.96,854.85,0.48,0.66,154.52,141.83,0.0,1.0
2019-07-25 07:00:00,73.0,80.57,18.79,855.16,1.53,2.16,65.68,74.98,0.0,1.0
2019-07-25 08:00:00,73.0,77.86,19.61,855.3,2.19,3.54,95.35,79.97,0.0,1.0
2019-07-25 09:00:00,73.0,65.4,21.41,855.38,2.57,4.14,84.25,75.35,0.0,1.0
2019-07-25 10:00:00,73.0,57.52,22.93,855.23,2.6,4.12,74.02,93.32,0.0,1.0
2019-07-25 11:00:00,73.0,52.68,24.31,854.7,2.74,4.29,58.03,62.37,0.0,1.0
2019-07-25 12:00:00,73.0,47.84,25.48,853.57,3.26,4.97,73.02,70.78,0.0,1.0
2019-07-25 13:00:00,73.0,47.85,25.6,852.52,3.08,4.61,41.23,43.17,0.0,1.0
2019-07-25 14:00:00,73.0,46.44,26.49,851.76,3.26,5.22,42.88,53.4,0.0,1.0
2019-07-25 15:00:00,73.0,51.32,26.0,851.28,4.48,6.85,24.6,50.83,0.0,1.0
2019-07-25 16:00:00,73.0,55.3,25.36,851.57,4.19,6.65,28.73,54.73,0.0,1.0
2019-07-25 17:00:00,73.0,62.77,24.0,851.97,2.84,4.55,32.98,51.22,0.0,1.0
2019-07-25 18:00:00,73.0,72.38,22.3,852.88,2.3,3.65,45.23,51.48,0.0,1.0
2019-07-25 19:00:00,73.0,76.62,21.38,853.98,2.0,3.03,73.08,94.97,0.0,1.0
2019-07-25 20:00:00,73.0,78.41,20.9,854.9,1.26,2.09,86.8,59.98,0.0,1.0
2019-07-25 21:00:00,73.0,80.38,20.5,855.56,1.33,2.19,92.53,65.1,0.0,1.0
2019-07-25 22:00:00,73.0,82.1,19.97,855.8,1.05,1.75,104.57,120.32,0.0,1.0
2019-07-25 23:00:00,73.0,79.36,19.18,856.08,2.66,3.64,117.62,114.3,0.04,1.0
2019-07-26 00:00:00,73.0,84.07,18.16,855.87,0.79,1.13,149.95,154.62,0.0,1.0
2019-07-26 01:00:00,73.0,84.31,17.63,854.8,1.31,1.71,161.48,160.88,0.0,1.0
2019-07-26 02:00:00,73.0,80.35,17.59,854.25,0.92,1.3,129.47,140.67,0.0,1.0
2019-07-26 03:00:00,73.0,78.86,17.64,854.66,1.11,1.6,147.07,153.35,0.0,1.0
2019-07-26 04:00:00,73.0,80.9,17.64,855.39,1.37,2.24,114.43,117.72,0.0,1.0
2019-07-26 05:00:00,73.0,82.75,17.49,855.36,1.12,1.55,177.7,158.58,0.0,1.0
2019-07-26 06:00:00,73.0,79.49,17.45,855.66,1.32,1.65,145.72,144.97,0.0,1.0
2019-07-26 07:00:00,73.0,77.82,18.05,855.81,0.99,1.26,201.32,201.48,0.0,1.0
2019-07-26 08:00:00,73.0,72.03,19.64,855.74,0.83,1.24,184.38,184.4,0.0,1.0
2019-07-26 09:00:00,73.0,59.33,21.46,855.89,0.66,1.04,136.28,137.8,0.0,1.0
2019-07-26 10:00:00,73.0,55.08,22.94,855.59,1.9,3.08,107.35,132.77,0.0,1.0
2019-07-26 11:00:00,73.0,43.39,25.25,854.83,2.76,4.1,57.38,44.95,0.0,1.0
2019-07-26 12:00:00,73.0,41.5,26.52,853.77,3.16,4.96,96.1,120.97,0.0,1.0
2019-07-26 13:00:00,73.0,38.43,27.4,852.79,2.58,4.69,165.88,88.32,0.0,1.0
2019-07-26 14:00:00,73.0,35.0,27.82,851.95,2.3,3.66,118.68,97.92,0.0,1.0
2019-07-26 15:00:00,73.0,33.27,27.73,851.5,2.1,3.34,129.78,123.27,0.0,1.0
2019-07-26 16:00:00,73.0,38.45,27.49,851.36,2.76,4.47,120.92,97.45,0.0,1.0
2019-07-26 17:00:00,73.0,57.23,24.91,851.93,3.65,5.66,38.13,55.73,0.0,1.0
2019-07-26 18:00:00,73.0,68.97,22.86,853.16,2.23,3.63,48.0,61.83,0.0,1.0
2019-07-26 19:00:00,73.0,71.57,22.15,854.48,2.74,4.31,39.12,38.97,0.0,1.0
2019-07-26 20:00:00,73.0,75.54,21.36,855.17,2.56,3.9,32.62,35.23,0.0,1.0
2019-07-26 21:00:00,73.0,78.06,20.76,856.06,2.39,3.73,36.25,52.57,0.0,1.0
2019-07-26 22:00:00,73.0,73.31,19.68,856.63,3.76,5.9,55.58,76.2,0.0,1.0
2019-07-26 23:00:00,73.0,74.19,18.88,856.57,2.06,2.84,97.43,80.28,0.0,1.0
2019-07-27 00:00:00,73.0,78.25,18.12,856.01,1.8,2.52,81.07,79.18,0.0,1.0
2019-07-27 01:00:00,73.0,79.5,17.91,855.36,1.92,2.44,81.68,87.42,0.0,1.0
2019-07-27 02:00:00,73.0,80.61,17.88,854.95,1.09,1.56,83.45,79.47,0.0,1.0
2019-07-27 03:00:00,73.0,82.26,17.76,854.79,2.59,3.39,57.22,54.97,0.0,1.0
2019-07-27 04:00:00,73.0,82.46,17.71,855.06,2.38,3.15,59.8,58.2,0.0,1.0
2019-07-27 05:00:00,73.0,82.55,17.65,855.83,1.42,1.8,122.38,121.73,0.0,1.0
2019-07-27 06:00:00,73.0,80.71,18.04,855.9,0.8,1.08,133.83,133.83,0.0,1.0
2019-07-27 07:00:00,73.0,71.07,19.77,856.15,0.75,1.17,180.92,142.72,0.0,1.0
2019-07-27 08:00:00,73.0,58.98,22.1,856.44,1.62,2.35,68.27,68.12,0.0,1.0
2019-07-27 09:00:00,73.0,47.84,24.14,856.06,2.19,3.26,58.95,65.75,0.0,1.0
2019-07-27 10:00:00,73.0,42.94,25.85,855.3,2.44,3.77,93.92,77.25,0.0,1.0
2019-07-27 11:00:00,73.0,38.74,27.16,854.53,2.78,4.65,127.88,105.4,0.0,1.0
2019-07-27 12:00:00,73.0,30.13,28.1,853.9,2.36,3.91,111.73,99.68,0.0,1.0
2019-07-27 13:00:00,73.0,28.21,28.7,853.09,2.73,4.78,79.02,89.6,0.0,1.0
2019-07-27 14:00:00,73.0,30.25,28.33,852.44,2.28,3.69,66.45,66.02,0.0,1.0
2019-07-27 15:00:00,73.0,33.13,28.2,851.87,2.94,4.58,49.72,65.72,0.0,1.0
2019-07-27 16:00:00,73.0,35.38,27.78,851.66,3.84,5.74,47.57,100.53,0.0,1.0
2019-07-27 17:00:00,73.0,42.45,26.44,852.01,4.08,6.4,107.07,96.38,0.0,1.0
2019-07-27 18:00:00,73.0,53.74,23.6,852.96,3.15,5.17,57.93,44.9,0.0,1.0
2019-07-27 19:00:00,73.0,56.92,22.02,854.3,1.02,1.91,151.43,135.5,0.0,1.0
2019-07-27 20:00:00,73.0,62.24,21.1,855.43,2.27,3.53,93.05,92.05,0.0,1.0
2019-07-27 21:00:00,73.0,76.86,19.48,856.07,2.1,3.44,97.48,57.6,0.01,1.0
2019-07-27 22:00:00,73.0,81.3,18.61,856.14,1.62,2.61,103.75,106.73,0.0,1.0
2019-07-27 23:00:00,73.0,84.0,18.24,856.18,1.81,2.48,93.35,95.1,0.0,1.0
2019-07-28 00:00:00,73.0,84.32,18.29,855.38,2.14,2.84,94.88,93.5,0.0,1.0
2019-07-28 01:00:00,73.0,83.68,18.12,854.98,1.6,2.17,108.68,108.47,0.0,1.0
2019-07-28 02:00:00,73.0,82.51,18.37,854.8,0.99,1.34,124.95,112.38,0.0,1.0
2019-07-28 03:00:00,73.0,84.48,17.92,854.66,0.75,1.08,120.98,131.05,0.0,1.0
2019-07-28 04:00:00,73.0,85.48,17.64,854.67,0.51,0.75,143.47,135.2,0.0,1.0
2019-07-28 05:00:00,73.0,83.67,16.92,854.85,0.85,1.05,180.33,180.45,0.0,1.0
2019-07-28 06:00:00,73.0,84.0,16.84,855.1,0.48,0.7,112.25,110.32,0.0,1.0
2019-07-28 07:00:00,73.0,77.48,18.67,855.9,1.74,2.48,54.97,54.93,0.0,1.0
2019-07-28 08:00:00,73.0,69.14,20.77,856.0,2.41,3.35,40.97,34.02,0.0,1.0
2019-07-28 09:00:00,73.0,54.64,23.1,855.58,2.31,3.3,63.58,68.93,0.0,1.0
2019-07-28 10:00:00,73.0,48.48,24.58,855.13,2.69,3.82,47.08,69.03,0.0,1.0
2019-07-28 11:00:00,73.0,43.87,26.16,854.58,2.54,3.99,87.58,101.5,0.0,1.0
2019-07-28 12:00:00,73.0,41.41,27.16,853.8,3.22,4.91,47.75,71.52,0.0,1.0
2019-07-28 13:00:00,73.0,40.49,27.33,852.79,3.68,5.73,49.4,56.72,0.0,1.0
2019-07-28 14:00:00,73.0,38.96,27.66,851.95,3.55,5.23,34.33,45.38,0.0,1.0
2019-07-28 15:00:00,73.0,38.99,28.04,851.32,3.33,5.06,32.15,60.58,0.0,1.0
2019-07-28 16:00:00,73.0,40.64,27.79,851.05,4.09,6.07,35.5,41.77,0.0,1.0
2019-07-28 17:00:00,73.0,50.8,26.12,851.72,4.71,7.36,29.17,60.37,0.0,1.0
2019-07-28 18:00:00,73.0,59.59,24.32,852.82,2.94,4.74,63.38,45.07,0.0,1.0
2019-07-28 19:00:00,73.0,68.26,22.82,853.57,2.53,3.93,50.98,74.65,0.0,1.0
2019-07-28 20:00:00,73.0,71.99,21.76,854.38,3.16,5.12,42.82,38.72,0.0,1.0
2019-07-28 21:00:00,73.0,74.36,21.07,854.74,2.88,4.48,41.5,66.55,0.0,1.0
2019-07-28 22:00:00,73.0,76.2,20.62,855.01,1.28,1.97,89.95,105.3,0.0,1.0
2019-07-28 23:00:00,73.0,78.53,20.18,855.14,1.01,1.52,63.27,67.43,0.0,1.0
2019-07-29 00:00:00,73.0,80.32,19.43,854.46,0.82,1.19,109.35,109.57,0.0,1.0
2019-07-29 01:00:00,73.0,81.88,18.88,854.17,0.99,1.41,83.87,87.07,0.0,1.0
2019-07-29 02:00:00,73.0,83.79,18.58,853.81,1.45,1.96,99.47,104.47,0.0,1.0
2019-07-29 03:00:00,73.0,83.33,18.1,853.58,0.84,1.16,143.53,144.87,0.0,1.0
2019-07-29 04:00:00,73.0,83.84,17.64,853.35,0.73,0.99,161.9,158.52,0.0,1.0
2019-07-29 05:00:00,73.0,82.02,17.13,853.68,0.47,0.66,154.18,164.6,0.0,1.0
2019-07-29 06:00:00,73.0,81.73,17.22,854.28,1.28,1.77,91.38,79.87,0.0,1.0
2019-07-29 07:00:00,73.0,79.23,18.63,854.6,1.9,2.56,59.38,57.68,0.0,1.0
2019-07-29 08:00:00,73.0,67.26,21.3,854.6,1.21,1.95,131.72,125.6,0.0,1.0
2019-07-29 09:00:00,73.0,51.97,24.12,854.52,1.39,2.15,101.13,112.9,0.0,1.0
2019-07-29 10:00:00,73.0,44.29,25.71,853.94,2.65,3.95,87.65,79.67,0.0,1.0
2019-07-29 11:00:00,73.0,41.33,26.88,853.14,3.39,5.58,127.5,96.3,0.0,1.0
2019-07-29 12:00:00,73.0,37.06,28.16,852.33,3.02,5.27,128.82,103.15,0.0,1.0
2019-07-29 13:00:00,73.0,34.21,28.84,851.18,3.4,5.53,89.93,90.95,0.0,1.0
2019-07-29 14:00:00,73.0,33.4,29.16,850.44,3.84,6.33,86.83,94.17,0.0,1.0
2019-07-29 15:00:00,73.0,35.7,28.87,849.94,4.45,7.03,50.12,65.13,0.0,1.0
2019-07-29 16:00:00,73.0,34.56,28.61,849.88,3.48,6.0,76.13,58.87,0.0,1.0
2019-07-29 17:00:00,73.0,39.09,27.63,850.23,3.9,6.24,54.33,71.65,0.0,1.0
2019-07-29 18:00:00,73.0,51.47,25.54,851.46,3.36,5.16,43.35,77.43,0.0,1.0
2019-07-29 19:00:00,73.0,59.76,24.04,852.44,3.62,5.96,43.97,42.82,0.0,1.0
2019-07-29 20:00:00,73.0,63.46,22.58,853.48,1.85,3.33,85.75,92.05,0.0,1.0
2019-07-29 21:00:00,73.0,66.93,21.72,853.93,2.16,3.15,54.55,78.55,0.0,1.0
2019-07-29 22:00:00,73.0,69.22,21.48,854.5,1.9,2.71,60.67,52.67,0.0,1.0
2019-07-29 23:00:00,73.0,69.69,21.43,854.67,2.21,3.3,64.5,69.92,0.0,1.0
2019-07-30 00:00:00,73.0,73.62,20.81,854.02,1.47,2.14,82.53,93.35,0.0,1.0
2019-07-30 01:00:00,73.0,75.67,20.38,853.55,1.36,1.98,101.93,99.87,0.0,1.0
2019-07-30 02:00:00,73.0,77.59,20.0,853.22,1.41,1.84,69.42,77.7,0.0,1.0
2019-07-30 03:00:00,73.0,81.36,19.65,853.71,2.14,3.22,52.12,54.42,0.01,1.0
2019-07-30 04:00:00,73.0,83.75,19.03,854.2,1.87,2.98,80.67,85.45,0.02,1.0
2019-07-30 05:00:00,73.0,86.1,18.04,854.11,1.53,2.13,95.42,97.1,0.01,1.0
2019-07-30 06:00:00,73.0,83.51,18.01,854.6,1.21,1.6,119.6,111.7,0.0,1.0
2019-07-30 07:00:00,73.0,82.0,18.74,854.91,1.18,1.68,70.63,92.03,0.0,1.0
2019-07-30 08:00:00,73.0,71.27,20.65,854.97,1.9,2.58,52.45,44.05,0.0,1.0
2019-07-30 09:00:00,73.0,60.65,22.54,854.94,1.74,2.55,124.42,96.02,0.0,1.0
2019-07-30 10:00:00,73.0,54.73,23.91,854.45,2.3,3.36,47.37,45.38,0.0,1.0
2019-07-30 11:00:00,73.0,48.1,25.36,853.74,2.72,4.15,64.42,52.35,0.0,1.0
2019-07-30 12:00:00,73.0,45.6,26.28,853.06,2.99,4.53,59.43,67.38,0.0,1.0
2019-07-30 13:00:00,73.0,38.79,27.58,852.17,2.18,3.61,120.55,82.83,0.0,1.0
2019-07-30 14:00:00,73.0,33.62,28.8,851.38,1.95,3.44,223.73,174.35,0.0,1.0
2019-07-30 15:00:00,73.0,29.22,29.35,850.84,2.38,3.98,134.67,123.15,0.0,1.0
2019-07-30 16:00:00,73.0,26.53,29.3,850.93,1.72,3.15,122.25,126.97,0.0,1.0
2019-07-30 17:00:00,73.0,31.34,28.3,851.05,1.57,2.47,106.87,95.75,0.0,1.0
2019-07-30 18:00:00,73.0,49.46,25.76,851.94,2.33,3.61,52.55,57.27,0.0,1.0
2019-07-30 19:00:00,73.0,64.31,23.58,852.96,1.75,2.95,77.28,75.02,0.0,1.0
2019-07-30 20:00:00,73.0,69.93,22.58,853.96,1.54,2.37,64.23,65.35,0.0,1.0
2019-07-30 21:00:00,73.0,71.45,21.92,854.64,1.12,1.8,114.38,125.63,0.0,1.0
2019-07-30 22:00:00,73.0,67.9,21.28,855.29,1.45,2.02,26.23,36.05,0.0,1.0
2019-07-30 23:00:00,73.0,70.06,20.86,855.3,1.41,2.16,117.63,97.22,0.0,1.0
2019-07-31 00:00:00,73.0,68.98,20.12,854.62,1.51,2.11,88.7,83.43,0.0,1.0
2019-07-31 01:00:00,73.0,67.3,19.98,854.12,1.03,1.49,130.63,127.52,0.0,1.0
2019-07-31 02:00:00,73.0,70.48,19.24,853.58,0.96,1.36,142.18,149.42,0.0,1.0
2019-07-31 03:00:00,73.0,73.34,18.52,853.12,0.75,1.14,105.12,108.5,0.0,1.0
2019-07-31 04:00:00,73.0,71.36,18.52,853.41,1.12,1.69,99.35,112.1,0.0,1.0
2019-07-31 05:00:00,73.0,71.8,18.09,853.86,0.96,1.4,94.77,93.22,0.0,1.0
2019-07-31 06:00:00,73.0,72.62,17.98,854.46,1.3,1.79,67.75,66.83,0.0,1.0
2019-07-31 07:00:00,73.0,66.83,19.58,855.02,2.08,2.93,64.35,70.27,0.0,1.0
2019-07-31 08:00:00,73.0,57.84,21.94,855.1,2.85,4.53,53.38,97.23,0.0,1.0
2019-07-31 09:00:00,73.0,50.2,24.02,855.06,2.44,4.24,159.5,99.72,0.0,1.0
2019-07-31 10:00:00,73.0,45.42,25.32,854.62,2.62,4.42,157.07,98.67,0.0,1.0
2019-07-31 11:00:00,73.0,42.58,26.39,854.04,3.43,5.71,132.73,93.62,0.0,1.0
2019-07-31 12:00:00,73.0,37.24,27.3,853.17,3.36,5.24,77.27,78.05,0.0,1.0
2019-07-31 13:00:00,73.0,32.42,28.44,852.29,3.06,4.89,88.93,132.98,0.0,1.0
2019-07-31 14:00:00,73.0,29.86,28.85,851.54,2.19,3.71,122.38,89.68,0.0,1.0
2019-07-31 15:00:00,73.0,28.14,28.91,850.71,2.57,4.23,99.45,89.27,0.0,1.0
2019-07-31 16:00:00,73.0,26.91,29.02,850.4,2.49,4.22,94.5,92.47,0.0,1.0
2019-07-31 17:00:00,73.0,27.96,28.22,850.17,2.0,3.58,87.07,67.45,0.0,1.0
2019-07-31 18:00:00,73.0,35.36,25.77,851.38,1.02,1.68,85.37,92.83,0.0,1.0
2019-07-31 19:00:00,73.0,45.32,23.9,852.35,1.34,2.14,103.68,119.55,0.0,1.0
2019-07-31 20:00:00,73.0,62.82,22.56,853.22,1.08,2.07,122.2,110.68,0.0,1.0
2019-07-31 21:00:00,73.0,71.21,21.56,854.13,1.28,1.9,110.67,103.13,0.0,1.0
2019-07-31 22:00:00,73.0,72.86,21.16,854.66,1.02,1.53,99.68,86.8,0.0,1.0
2019-07-31 23:00:00,73.0,75.57,20.7,854.26,0.72,1.17,146.35,151.68,0.0,1.0
2019-08-01 00:00:00,73.0,77.63,20.58,854.0,1.42,1.86,104.45,101.32,0.0,1.0
2019-08-01 01:00:00,73.0,79.63,20.19,853.56,0.77,1.1,115.15,103.37,0.0,1.0
2019-08-01 02:00:00,73.0,80.77,19.6,852.69,1.53,2.11,121.55,106.0,0.0,1.0
2019-08-01 03:00:00,73.0,75.33,19.38,852.28,1.71,2.4,78.18,77.8,0.0,1.0
2019-08-01 04:00:00,73.0,79.62,18.91,852.54,1.95,2.53,85.6,87.83,0.0,1.0
2019-08-01 05:00:00,73.0,78.18,18.45,852.7,1.85,2.44,78.92,81.5,0.0,1.0
2019-08-01 06:00:00,73.0,77.98,18.36,853.51,1.3,1.79,116.22,113.82,0.0,1.0
2019-08-01 07:00:00,73.0,77.23,18.96,853.97,1.4,1.83,61.62,67.58,0.0,1.0
2019-08-01 08:00:00,73.0,75.58,19.67,854.69,2.2,2.9,39.95,38.5,0.0,1.0
2019-08-01 09:00:00,73.0,65.44,21.3,854.99,2.74,4.22,85.78,109.83,0.0,1.0
2019-08-01 10:00:00,73.0,61.36,22.54,855.11,2.07,3.76,144.35,136.62,0.0,1.0
2019-08-01 11:00:00,73.0,62.5,22.62,854.69,2.15,3.58,128.97,114.95,0.0,1.0
2019-08-01 12:00:00,73.0,55.88,24.09,853.49,2.07,3.51,142.37,110.8,0.0,1.0
2019-08-01 13:00:00,73.0,46.71,26.02,852.17,2.26,3.68,131.1,100.85,0.0,1.0
2019-08-01 14:00:00,73.0,41.88,27.27,851.23,3.56,5.38,44.23,42.73,0.0,1.0
2019-08-01 15:00:00,73.0,49.26,25.53,850.65,3.4,5.19,47.22,62.32,0.0,1.0
2019-08-01 16:00:00,73.0,53.49,25.26,850.59,1.71,3.07,173.57,165.33,0.0,1.0
2019-08-01 17:00:00,73.0,59.44,24.23,850.99,1.34,2.51,133.12,78.63,0.0,1.0
2019-08-01 18:00:00,73.0,68.97,22.83,851.54,1.23,2.33,95.78,96.72,0.0,1.0
2019-08-01 19:00:00,73.0,71.67,22.42,852.84,1.31,2.07,106.9,111.68,0.0,1.0
2019-08-01 20:00:00,73.0,72.81,22.09,853.31,2.6,3.86,31.48,48.33,0.0,1.0
2019-08-01 21:00:00,73.0,75.88,21.19,854.22,0.83,1.31,115.38,112.6,0.0,1.0
2019-08-01 22:00:00,73.0,80.54,20.43,854.64,0.64,0.92,146.0,145.98,0.0,1.0
2019-08-01 23:00:00,73.0,81.36,20.01,854.43,0.94,1.39,118.13,113.48,0.0,1.0
2019-08-02 00:00:00,73.0,82.13,19.64,853.98,0.78,1.01,159.22,158.85,0.0,1.0
2019-08-02 01:00:00,73.0,82.06,19.23,853.81,0.89,1.3,101.42,101.95,0.0,1.0
2019-08-02 02:00:00,73.0,84.3,19.26,853.47,2.68,3.76,57.1,54.3,0.02,1.0
2019-08-02 03:00:00,73.0,84.84,18.73,853.12,1.15,1.68,94.17,104.7,0.06,1.0
2019-08-02 04:00:00,73.0,86.78,18.24,852.98,1.54,2.0,92.13,84.18,0.01,1.0
2019-08-02 05:00:00,73.0,85.87,17.92,853.5,1.38,1.81,114.95,116.52,0.0,1.0
2019-08-02 06:00:00,73.0,84.72,17.97,853.72,0.74,1.12,128.6,154.32,0.0,1.0
2019-08-02 07:00:00,73.0,84.57,18.47,854.3,0.88,1.18,161.72,163.73,0.0,1.0
2019-08-02 08:00:00,73.0,74.83,20.4,854.57,0.9,1.36,161.07,145.85,0.0,1.0
2019-08-02 09:00:00,73.0,61.77,22.67,854.2,1.25,1.98,90.77,67.58,0.0,1.0
